"ensembl_gene_id","logFC","logCPM","LR","PValue","FDR","gene_biotype","chromosome_name","external_gene_id"
"ENSG00000230393",2.01441943836646,4.73039875385551,15.0658635408759,0.000103823981474719,0.00697328920215479,"antisense","2",""
"ENSG00000185052",1.07364793545849,6.02462875689994,15.0269351455855,0.000105987616630036,0.00709187315485892,"protein_coding","20","SLC24A3"
"ENSG00000088756",-1.90137321461995,5.43072637260371,14.9936474022381,0.000107873706018816,0.00720003050822585,"protein_coding","18","ARHGAP28"
"ENSG00000146477",-4.22688824734889,4.8837250926345,14.9658937841865,0.000109472031538935,0.00728848952126307,"protein_coding","6","SLC22A3"
"ENSG00000138944",-2.37861670257967,5.59036079083815,14.9536499211255,0.000110184710009371,0.00730234423550911,"protein_coding","22","KIAA1644"
"ENSG00000151702",-4.47178488203369,5.00113096858513,14.9529231388825,0.000110227160345725,0.00730234423550911,"protein_coding","11","FLI1"
"ENSG00000169429",-1.65732612967224,5.71701789906756,14.9351048405372,0.000111273066938864,0.0073533869830044,"protein_coding","4","IL8"
"ENSG00000101307",-3.12492652781583,5.16963500498254,14.9246017376982,0.0001118942563394,0.00737617989073904,"protein_coding","20","SIRPB1"
"ENSG00000164199",0.939566160921451,5.99720385905661,14.8971034846754,0.000113537179877937,0.00746604834576641,"protein_coding","5","GPR98"
"ENSG00000115009",-3.33195587891311,4.9621242489771,14.890436809866,0.000113939133687939,0.00747407123145107,"protein_coding","2","CCL20"
"ENSG00000122786",-0.900407762720578,6.51008970884921,14.8829747044783,0.000114390745558782,0.00748530422776558,"protein_coding","7","CALD1"
"ENSG00000070882",-0.995647688570297,6.29849252079972,14.8702522738747,0.00011516487464124,0.00751354049917934,"protein_coding","7","OSBPL3"
"ENSG00000167779",-1.25975211722706,5.84724499391052,14.8666485777178,0.000115385107673366,0.00751354049917934,"protein_coding","12","IGFBP6"
"ENSG00000136514",-3.06182128061536,5.15348339697511,14.8601812038686,0.00011578141254804,0.00751449001758319,"protein_coding","3","RTP4"
"ENSG00000144290",2.07665293617975,4.94039645397301,14.8500214087019,0.000116406748621731,0.00751449001758319,"protein_coding","2","SLC4A10"
"ENSG00000157502",1.66320780148631,5.42945507413972,14.8480976231269,0.000116525540013463,0.00751449001758319,"protein_coding","X","MUM1L1"
"ENSG00000170425",-1.07071156705044,6.15118493616622,14.8518923594318,0.000116291336638668,0.00751449001758319,"protein_coding","17","ADORA2B"
"ENSG00000164744",-4.13652566900545,4.84318840312353,14.8301964211495,0.000117636784503405,0.00756787198234197,"protein_coding","7","SUN3"
"ENSG00000140459",-4.15937066319458,4.85391154881996,14.8188651493214,0.000118345697526208,0.0075951765205642,"protein_coding","15","CYP11A1"
"ENSG00000132718",-1.64680760781178,5.54223242948884,14.8081669247043,0.000119018951864114,0.00760183726523476,"protein_coding","1","SYT11"
"ENSG00000226383",2.28210278619491,4.91730658588595,14.8108015170784,0.000118852796285499,0.00760183726523476,"lincRNA","2",""
"ENSG00000206113",2.33411625457255,4.55837178430668,14.7870404052123,0.000120359819276676,0.00766913235095153,"antisense","4",""
"ENSG00000178568",1.37297506111927,5.64026888463235,14.7621249330915,0.000121960721987024,0.00775263656097517,"protein_coding","2","ERBB4"
"ENSG00000067798",-1.27961695910511,5.81000542141138,14.7481000090955,0.000122871281591848,0.0077919655010431,"protein_coding","12","NAV3"
"ENSG00000184995",-3.77484704615168,4.68955429414973,14.7374730413024,0.000123565785687239,0.00781743920918933,"protein_coding","9","IFNE"
"ENSG00000042062",0.985465971220409,5.87356362018206,14.7155019021774,0.000125014222122894,0.00789037754665964,"protein_coding","20","FAM65C"
"ENSG00000138316",-2.53291360751148,5.32623414617938,14.691407627673,0.000126622283459607,0.00797302293350141,"protein_coding","10","ADAMTS14"
"ENSG00000078589",2.93625565963438,4.54180510705718,14.6826901428893,0.000127209207969317,0.00799113278674077,"protein_coding","X","P2RY10"
"ENSG00000168421",1.94706776005425,5.30841630799619,14.6674625949677,0.000128241015558875,0.00801821694002538,"protein_coding","4","RHOH"
"ENSG00000248663",2.75008712100712,5.02849420233349,14.6718120267114,0.000127945444622158,0.00801821694002538,"lincRNA","5",""
"ENSG00000241106",-2.49451853090528,5.05892237024649,14.6397826097055,0.000130138218061265,0.00811782744345711,"protein_coding","6","HLA-DOB"
"ENSG00000116962",-2.4782427094077,5.63936958329217,14.5981967340676,0.000133041792520764,0.00823088783953726,"protein_coding","1","NID1"
"ENSG00000135362",-1.30069763255597,5.77152363817899,14.6041117669572,0.000132624852621531,0.00823088783953726,"protein_coding","11","PRR5L"
"ENSG00000196653",-1.98464007213731,5.52496762827043,14.5975253185173,0.00013308920270092,0.00823088783953726,"protein_coding","3","ZNF502"
"ENSG00000253361",1.52071098440522,5.02519792987715,14.5961850649393,0.000133183891927489,0.00823088783953726,"lincRNA","8",""
"ENSG00000259863",-2.54085810847486,5.09824195496159,14.5753827415659,0.000134662307551503,0.00830303530487306,"lincRNA","2",""
"ENSG00000050730",-3.49517803946268,5.0841045838387,14.5664029207726,0.000135305596213614,0.00831416894711576,"protein_coding","4","TNIP3"
"ENSG00000256443",1.28647354599327,5.30748858195274,14.5641745521424,0.000135465708742054,0.00831416894711576,"lincRNA","11",""
"ENSG00000260963",2.7714081302328,4.39412464304636,14.5452175722313,0.000136835541112154,0.00837897999223003,"lincRNA","16",""
"ENSG00000147036",-2.036128527801,5.18456661100905,14.5180929509408,0.000138819858752645,0.00846377333256169,"protein_coding","X","LANCL3"
"ENSG00000257883",2.36677233043727,4.8475128241934,14.5176252965029,0.000138854323157616,0.00846377333256169,"lincRNA","12",""
"ENSG00000018510",-0.91174016631242,6.45208766847733,14.5033041812311,0.000139913918232835,0.00848801247370953,"protein_coding","2","AGPS"
"ENSG00000142910",-1.06797654660698,6.19846418584296,14.5072121539179,0.000139623968880273,0.00848801247370953,"protein_coding","1","TINAGL1"
"ENSG00000231566",-2.282459948261,4.9749888158864,14.4993788672142,0.000140205764510671,0.00848801247370953,"processed_transcript","X",""
"ENSG00000127955",-1.0453373551277,6.17044699388554,14.4947030366042,0.00014055421158465,0.00848985597485745,"protein_coding","7","GNAI1"
"ENSG00000084628",1.01790843265738,5.78318091793719,14.4736502515766,0.000142133916720959,0.0085466020464328,"protein_coding","1","NKAIN1"
"ENSG00000174469",1.0193770878019,5.78051259061759,14.4738412589618,0.000142119504337835,0.0085466020464328,"protein_coding","7","CNTNAP2"
"ENSG00000003137",-1.21531611042868,5.88117218411771,14.4619817498582,0.00014301715534941,0.00858038654723271,"protein_coding","2","CYP26B1"
"ENSG00000171889",-3.2298646648778,4.99346502466005,14.4408369126929,0.000144631803788602,0.00865780246087018,"processed_transcript","9","MIR31HG"
"ENSG00000196639",-1.322463672566,5.9791261818217,14.4160068789541,0.000146551308440762,0.00875308016275493,"protein_coding","3","HRH1"
"ENSG00000242759",-1.77727518596329,5.27912511348456,14.3978437382823,0.000147971650670953,0.00881818555717213,"processed_transcript","3",""
"ENSG00000105894",-3.85090087862586,5.24104208837058,14.3805574885236,0.000149336293075175,0.00885379694194435,"protein_coding","7","PTN"
"ENSG00000118785",-3.74116886282495,5.07330009386356,14.3782475274535,0.000149519607547476,0.00885379694194435,"protein_coding","4","SPP1"
"ENSG00000172137",-1.91007554708189,5.62911075609587,14.3625531469354,0.000150771100220528,0.00885379694194435,"protein_coding","16","CALB2"
"ENSG00000178860",-4.69376757507568,5.11474493909957,14.3673571710611,0.000150386904211172,0.00885379694194435,"protein_coding","8","MSC"
"ENSG00000183067",1.46801824651717,5.18406627674802,14.3751706784579,0.000149764132869501,0.00885379694194435,"protein_coding","21","IGSF5"
"ENSG00000184774",1.35321597082298,5.20136734406167,14.3610306912686,0.000150893062891704,0.00885379694194435,"protein_coding","1",""
"ENSG00000227921",-3.56302606142464,4.61111395805087,14.3600133169604,0.000150974619281362,0.00885379694194435,"protein_coding","9",""
"ENSG00000259583",-1.57770759618651,5.58151968033669,14.3569277429055,0.0001512222415734,0.00885379694194435,"antisense","15",""
"ENSG00000092068",0.905454563175342,6.0412313970909,14.3387256116361,0.000152691336977251,0.00892024795321365,"protein_coding","14","SLC7A8"
"ENSG00000211772",-4.21719928557752,4.88110378779337,14.3307911471668,0.00015333621799552,0.00893836320533708,"TR_C_gene","7","TRBC2"
"ENSG00000170801",-2.93974003312626,5.10949702738436,14.3169166773895,0.000154470476822983,0.00898486446671024,"protein_coding","4","HTRA3"
"ENSG00000140798",1.75328563672463,5.15185262869054,14.2960200611252,0.000156194773377295,0.00906540882527611,"protein_coding","16","ABCC12"
"ENSG00000205592",2.01444511355499,5.24119118046562,14.2792334196395,0.000157593963010332,0.00912677575802572,"protein_coding","12","MUC19"
"ENSG00000164136",-1.33019974184964,5.70663312858444,14.256623528356,0.000159498500153282,0.0092170799937063,"protein_coding","4","IL15"
"ENSG00000256715",2.47253013131045,4.45508512547514,14.2475164468148,0.000160272165376526,0.00924178460307231,"protein_coding","21","BAGE4"
"ENSG00000105246",-3.942917520671,4.75867792328319,14.2149148674458,0.000163072848958779,0.00936283639032576,"protein_coding","19","EBI3"
"ENSG00000249992",-1.82468713017954,5.56020018076196,14.2161499852723,0.000162965851551649,0.00936283639032576,"protein_coding","3","TMEM158"
"ENSG00000138449",1.00817711097036,6.07232214822591,14.200521398952,0.000164324973856433,0.0093742481880749,"protein_coding","2","SLC40A1"
"ENSG00000253187",-3.82390995584907,4.70860097667351,14.2012610675959,0.000164260392802799,0.0093742481880749,"antisense","7",""
"ENSG00000255090",-3.97098566182916,4.76809518060027,14.2008800451924,0.000164293656977004,0.0093742481880749,"processed_transcript","11",""
"ENSG00000141837",-2.84578440945157,5.08785127176732,14.1957348310319,0.000164743511494619,0.00937808586329069,"protein_coding","19","CACNA1A"
"ENSG00000146674",-0.890962112153466,6.47478309505348,14.1904294142559,0.000165208671897454,0.00938455557940049,"protein_coding","7","IGFBP3"
"ENSG00000253522",-4.29419444783405,4.91388656850584,14.1703147698672,0.000166984300171057,0.00946527992774286,"lincRNA","5",""
"ENSG00000161609",-4.02456685746388,4.79678386088294,14.1624307276344,0.000167685499099632,0.0094673812959298,"protein_coding","19","CCDC155"
"ENSG00000166432",0.973182193104213,5.86162074977921,14.1619248520073,0.000167730592290613,0.0094673812959298,"protein_coding","X","ZMAT1"
"ENSG00000230552",2.64576437796739,4.31868298323769,14.1398531083741,0.000169709980123426,0.00955889672855536,"processed_transcript","2",""
"ENSG00000180447",-1.67313028874749,5.63087462266076,14.1196946900017,0.000171538331329979,0.00961298966283703,"protein_coding","9","GAS1"
"ENSG00000205177",-3.39306727285901,4.55355113650382,14.1226840131869,0.00017126595457709,0.00961298966283703,"protein_coding","11","C11orf91"
"ENSG00000221963",-1.08092211597728,6.12954063569058,14.1102014116107,0.000172406222134103,0.00961298966283703,"protein_coding","22","APOL6"
"ENSG00000224594",-4.11637690864162,4.8312922023154,14.1094983391433,0.000172470673777022,0.00961298966283703,"pseudogene","8","RPL29P19"
"ENSG00000248538",-2.77357447521449,5.15367410496131,14.1158983256595,0.000171884871838185,0.00961298966283703,"lincRNA","8",""
"ENSG00000180269",3.34256301262267,4.25766272103578,14.0993890244046,0.000173400096545512,0.00964465786994181,"protein_coding","16","GPR139"
"ENSG00000129680",-1.16855765103668,6.11464075471628,14.08642266448,0.000174599576852831,0.0096745979808798,"protein_coding","X","MAP7D3"
"ENSG00000185070",-3.18027206593357,5.53140996870252,14.0857381683809,0.000174663129327443,0.0096745979808798,"protein_coding","14","FLRT2"
"ENSG00000144218",1.02060638874476,6.05151088503592,14.0389615122624,0.000179061798268474,0.00989770577675305,"protein_coding","2","AFF3"
"ENSG00000162949",1.01544479758767,5.881564161185,14.0346352370264,0.000179474216864785,0.00990000545838024,"protein_coding","2","CAPN13"
"ENSG00000003400",-1.28201947114564,5.75387585462532,14.0047811053102,0.000182346377621673,0.0100025060392523,"protein_coding","2","CASP10"
"ENSG00000005102",-4.05150625495715,4.8053918716455,13.9997901814437,0.000182831034053304,0.0100025060392523,"protein_coding","17","MEOX1"
"ENSG00000172551",1.41810263164242,5.68896584943139,14.0094122491951,0.00018189781612498,0.0100025060392523,"protein_coding","12","MUCL1"
"ENSG00000248896",-3.38179090094722,4.54985133393309,14.0012493736778,0.000182689201387624,0.0100025060392523,"processed_transcript","8",""
"ENSG00000213626",-2.21979812774622,5.56035956683598,13.9917635502157,0.000183613203554066,0.0100247552320787,"protein_coding","2","LBH"
"ENSG00000183780",-2.06991397091414,5.46543096284406,13.9737244327355,0.000185383380075394,0.0100927207251511,"protein_coding","1","SLC35F3"
"ENSG00000216197",2.86291602154738,4.19289607399084,13.9713858139602,0.00018561412375643,0.0100927207251511,"miRNA","21",""
"ENSG00000113494",0.746834904556656,6.47861730407996,13.9271313460875,0.000190035514311212,0.0103121304087007,"protein_coding","5","PRLR"
"ENSG00000170458",-1.36322779144177,5.67192343854704,13.9123339803583,0.000191537440645344,0.0103725488648061,"protein_coding","5","CD14"
"ENSG00000129009",-2.73296031598253,5.3451593238417,13.9079039994394,0.00019198940339471,0.0103759779186882,"protein_coding","15","ISLR"
"ENSG00000150893",1.02586168125563,6.03803556469343,13.900385487674,0.000192758929641159,0.0103965210172923,"protein_coding","13","FREM2"
"ENSG00000207870",-3.41412726429198,4.5602533416726,13.8622160892185,0.000196713795657827,0.0105884373315981,"miRNA","X","MIR221"
"ENSG00000196754",-1.06032614031605,6.09058190803647,13.8555684930347,0.00019741088821228,0.0106045792625582,"protein_coding","1","S100A2"
"ENSG00000229656",-2.20883614588008,5.01543713627462,13.8354452452125,0.00019953629577114,0.0106972289648552,"lincRNA","10",""
"ENSG00000250643",3.08502163425005,4.41859900337732,13.8291105259248,0.000200210124959672,0.0107118435193854,"antisense","3",""
"ENSG00000235180",-3.77049974215605,4.68837152378371,13.81829145302,0.000201366263908701,0.010752153027669,"lincRNA","10",""
"ENSG00000256084",-3.37506522286796,4.54770537609386,13.7927501836283,0.000204122388306269,0.0108775639181652,"lincRNA","12",""
"ENSG00000160179",0.875474138605069,6.0759749790562,13.7749054573392,0.000206070511999709,0.0109377147701157,"protein_coding","21","ABCG1"
"ENSG00000233608",-3.08251455405298,5.40313410321986,13.7758889068324,0.000205962661893811,0.0109377147701157,"protein_coding","2","TWIST2"
"ENSG00000167183",1.03921062820653,6.00196376132429,13.7577668451703,0.000207959182346152,0.011016060020392,"protein_coding","17","PRR15L"
"ENSG00000125726",-2.958482872532,5.2913547764577,13.7397606257355,0.000209962253475944,0.0111001430560411,"protein_coding","19","CD70"
"ENSG00000136732",-4.56065903805985,5.04630901729056,13.7353304976396,0.000210458048043393,0.0111043655467638,"protein_coding","2","GYPC"
"ENSG00000158516",-2.92824211132903,4.70403735811664,13.7232517746774,0.000211815830225365,0.0111320059751118,"protein_coding","7","CPA2"
"ENSG00000256955",2.31966780910471,4.43091509498145,13.7234118845331,0.000211797774509725,0.0111320059751118,"lincRNA","12",""
"ENSG00000124212",-2.40431744076719,5.43707504705117,13.708084929302,0.000213533258094194,0.0112002179265202,"protein_coding","20","PTGIS"
"ENSG00000162692",-4.19301227594334,4.86920739443973,13.7042414834541,0.000213970697029852,0.0112011562143196,"protein_coding","1","VCAM1"
"ENSG00000006606",-3.88195147782229,4.73342960424562,13.7002139205689,0.000214430059965545,0.0112014140904951,"protein_coding","7","CCL26"
"ENSG00000231638",-2.74258308912444,4.89929972097044,13.6968478103793,0.000214814743214229,0.0112014140904951,"antisense","7",""
"ENSG00000245857",-3.62940484159706,4.63788735985876,13.6916552242806,0.000215409522493022,0.0112105330049097,"processed_transcript","8",""
"ENSG00000258082",-3.39311371619791,4.55366999238808,13.6825390694529,0.000216457739347086,0.0112431687258531,"processed_transcript","1",""
"ENSG00000119865",-3.64055777216947,5.01892284615927,13.669406611705,0.000217976810443156,0.0113000871557502,"protein_coding","2","CNRIP1"
"ENSG00000259230",-3.68836695794443,4.65668451605559,13.624611822091,0.000223239636059839,0.0115504879913286,"lincRNA","14",""
"ENSG00000261730",-3.78206193557379,4.69226767680182,13.6137826026799,0.000224531036656989,0.011594834848488,"antisense","6",""
"ENSG00000146648",-0.82853766453157,6.57932372758369,13.5923293938821,0.000227111635070484,0.0117054564345787,"protein_coding","7","EGFR"
"ENSG00000148798",-2.58763004369547,5.43744503792446,13.5573461961013,0.00023138401745227,0.0119026791867836,"protein_coding","10","INA"
"ENSG00000078098",-3.27013075500429,5.19195431538614,13.5420648571641,0.000233275605688951,0.0119769079243915,"protein_coding","2","FAP"
"ENSG00000166147",-0.959927808391593,6.262137779945,13.5326044500703,0.000234454456671417,0.0120143283766094,"protein_coding","15","FBN1"
"ENSG00000179873",-3.77484297502266,4.69149278632838,13.5135341624708,0.000236849064500643,0.0121027016836927,"protein_coding","19","NLRP11"
"ENSG00000182326",-1.12671534887355,6.07273751274498,13.5116605011299,0.000237085661119607,0.0121027016836927,"protein_coding","12","C1S"
"ENSG00000133107",-3.48479695219245,5.05711708914421,13.4890472809672,0.000239960000169857,0.0122260535964405,"protein_coding","13","TRPC4"
"ENSG00000160219",-3.19139529708053,4.81269275513876,13.4779919595529,0.00024137798427856,0.0122748750938457,"protein_coding","X","GAB3"
"ENSG00000255693",2.06884164859323,4.67626715711507,13.4727053813676,0.000242059035980211,0.0122861067349804,"lincRNA","12",""
"ENSG00000169554",-2.39065422617447,5.55882071546869,13.4648873286618,0.000243069760080017,0.0123139970675831,"protein_coding","2","ZEB2"
"ENSG00000184005",-3.4938599719737,4.94894042190032,13.4479759645931,0.000245270649651271,0.012401961750738,"protein_coding","1","ST6GALNAC3"
"ENSG00000081041",-2.4125230727063,5.3068153372277,13.419008632783,0.000249087303116847,0.012571139543693,"protein_coding","4","CXCL2"
"ENSG00000135604",-2.73963454942894,5.07666783635583,13.3450925626315,0.00025909976924408,0.0130517842250537,"protein_coding","6","STX11"
"ENSG00000091129",1.01857861297668,5.92783534742584,13.3372116904789,0.000260190942296922,0.0130820673774825,"protein_coding","7","NRCAM"
"ENSG00000104368",-1.15626030542385,5.90180709716422,13.322927104819,0.000262180583628516,0.0131573256047258,"protein_coding","8","PLAT"
"ENSG00000119771",-1.17877415036525,5.84538021599808,13.3005123056326,0.000265333607672536,0.0132905753426667,"protein_coding","2","KLHL29"
"ENSG00000088002",0.899619473465964,5.97100376196719,13.2852565594608,0.000267501421368972,0.013374069190466,"protein_coding","19","SULT2B1"
"ENSG00000259264",-3.20639297535924,4.9129049565764,13.2756498898226,0.000268875663265687,0.0134176494539576,"antisense","15",""
"ENSG00000151365",1.95041629613445,4.88273898849678,13.2681264298261,0.00026995686747587,0.0134214310016215,"protein_coding","11","THRSP"
"ENSG00000172123",-1.21164772445489,5.79328747459499,13.269116981019,0.000269814264202168,0.0134214310016215,"protein_coding","17","SLFN12"
"ENSG00000142623",-1.33166314981129,5.66754438543956,13.241824845834,0.000273771254617607,0.013585771293273,"protein_coding","1","PADI1"
"ENSG00000134802",-1.25668614135485,5.95364338646649,13.234637503597,0.000274823018634943,0.01361266224771,"protein_coding","11","SLC43A3"
"ENSG00000183688",-1.15285190513037,5.99276352464487,13.2074850221656,0.000278833286237157,0.01378572421474,"protein_coding","17","FAM101B"
"ENSG00000184599",-2.45536881957106,4.85832990184643,13.1951227506177,0.000280678616154395,0.0138115980403312,"protein_coding","1","FAM19A3"
"ENSG00000185390",2.5664098557572,4.41503593329016,13.1935877998426,0.000280908597494188,0.0138115980403312,"pseudogene","21","FGF7P2"
"ENSG00000204381",-3.81233098583799,5.22035266983525,13.1948618037649,0.000280717700369245,0.0138115980403312,"protein_coding","11","LAYN"
"ENSG00000234883",-2.40385052128946,5.03208011810351,13.1838075738182,0.000282378434549906,0.0138583445691423,"non_coding","21","MIR155HG"
"ENSG00000034239",-4.04593564254075,4.79983266230869,13.1795466373303,0.000283021218573015,0.0138644045751603,"protein_coding","8","EFCAB1"
"ENSG00000186474",3.01398422420567,4.59175770070114,13.1729353791352,0.000284021481722457,0.0138879221960186,"protein_coding","19","KLK12"
"ENSG00000255974",1.73706695310021,4.73693331812762,13.1669303042222,0.00028493311952554,0.0139070281994385,"protein_coding","19","CYP2A6"
"ENSG00000105523",1.30038853905536,5.50555357640321,13.1471412498874,0.000287958250152213,0.0140148744631858,"protein_coding","19","FAM83E"
"ENSG00000120949",-3.14257568888163,4.87389153768303,13.1456169838079,0.000288192601703836,0.0140148744631858,"protein_coding","1","TNFRSF8"
"ENSG00000087237",-3.2967577697358,4.52245892610127,13.1146294026414,0.000292998763635716,0.0142226927119024,"protein_coding","16","CETP"
"ENSG00000133424",0.808238535068885,6.21082662480747,13.1099176536699,0.00029373659873049,0.0142326310579068,"protein_coding","22","LARGE"
"ENSG00000139174",-1.17620927216903,5.83305416421128,13.1036603992777,0.000294719348285019,0.0142447949558052,"protein_coding","12","PRICKLE1"
"ENSG00000183044",0.800722089106785,6.23282780008244,13.1015297050769,0.000295054746069379,0.0142447949558052,"protein_coding","16","ABAT"
"ENSG00000157388",0.95264960080061,5.93301114315812,13.0802328507092,0.000298428354978691,0.0143603746645267,"protein_coding","3","CACNA1D"
"ENSG00000223829",-3.96327885895819,4.76836880075774,13.0796292744771,0.000298524531381089,0.0143603746645267,"processed_transcript","7",""
"ENSG00000105997",-1.8942315080573,5.55315806150539,13.0576009531974,0.000302056082838621,0.0145041246396142,"protein_coding","7","HOXA3"
"ENSG00000002746",-2.68158353983456,5.15237664908286,13.0272952669467,0.000306983596905394,0.0147142694258173,"protein_coding","7","HECW1"
"ENSG00000256870",3.21594874043919,4.66440064088466,13.0137228791676,0.000309216581352116,0.0147947388690659,"protein_coding","12","SLC5A8"
"ENSG00000138347",-1.93036936062207,5.59747243353061,12.9881566529912,0.000313467419640649,0.0149712936843757,"protein_coding","10","MYPN"
"ENSG00000132677",1.12923619114345,5.45203408339916,12.9618636344289,0.000317900572149092,0.015155909777208,"protein_coding","1","RHBG"
"ENSG00000125878",-3.88715172458977,4.73691772915373,12.9415460164366,0.000321369494735677,0.0152667664954682,"protein_coding","20","TCF15"
"ENSG00000254667",-3.03816783720318,4.847219481169,12.9431798762993,0.000321089132385734,0.0152667664954682,"protein_coding","11",""
"ENSG00000105122",1.65352748177773,4.84245138177904,12.9293133757869,0.000323476413439398,0.0153395617868651,"protein_coding","19","RASAL3"
"ENSG00000100033",0.972486502216158,6.06202802179805,12.9207741920922,0.000324955430557405,0.01538130195908,"protein_coding","22","PRODH"
"ENSG00000167383",-1.1760340038307,5.81780418192646,12.9175889963956,0.000325508862344752,0.01538130195908,"protein_coding","19","ZNF229"
"ENSG00000174498",1.64378507660515,5.30291470747996,12.9070383193528,0.000327348853211338,0.0154136855080005,"protein_coding","15","IGDCC3"
"ENSG00000255794",2.74866705575995,4.43773854450914,12.9087908288979,0.000327042498617748,0.0154136855080005,"processed_transcript","12","RMST"
"ENSG00000054598",-0.977276041039607,6.16967184549516,12.8953192891941,0.000329404897128505,0.0154405744695354,"protein_coding","6","FOXC1"
"ENSG00000070019",-1.85423298200271,5.12029937270678,12.8938991589702,0.000329654934738002,0.0154405744695354,"protein_coding","12","GUCY2C"
"ENSG00000187068",1.07758171167444,5.54208342350598,12.8957701747115,0.000329325551218108,0.0154405744695354,"protein_coding","3","C3orf70"
"ENSG00000165899",1.82345386158346,4.84035582837736,12.8871143987834,0.000330852148869871,0.0154695108065286,"protein_coding","12","OTOGL"
"ENSG00000113924",1.33776220799321,5.5826843271529,12.8832573582132,0.000331534701972532,0.0154743242539557,"protein_coding","3","HGD"
"ENSG00000176884",0.94889067865856,5.81390959970643,12.8656077573949,0.000334676187402589,0.0155936908399203,"protein_coding","9","GRIN1"
"ENSG00000203697",0.925077931391552,5.87996436498923,12.8541375011167,0.000336733876193331,0.0156622317536752,"protein_coding","1","CAPN8"
"ENSG00000141977",1.72481027787649,4.72944722456907,12.8361143732985,0.000339992911859534,0.0157863143666536,"protein_coding","19","CIB3"
"ENSG00000130558",1.00451755415388,5.93975351349004,12.8328143922894,0.000340593067870057,0.0157867252187409,"protein_coding","9","OLFM1"
"ENSG00000144821",-1.72721183651415,5.3931301724024,12.82921914454,0.000341248139108065,0.0157896755942931,"protein_coding","3","MYH15"
"ENSG00000223823",2.50401455048743,4.57760557096337,12.8175821305532,0.000343377183260113,0.0158606990288555,"lincRNA","1",""
"ENSG00000204876",-3.80842299844246,4.7050657202447,12.8111123655483,0.000344566644791315,0.0158881524743325,"protein_coding","7",""
"ENSG00000057657",-1.50866846021179,5.56940528339434,12.7772079539088,0.00035086823149435,0.0161318310644539,"protein_coding","6","PRDM1"
"ENSG00000197168",1.22452335884792,5.28179590257485,12.7761870398238,0.000351059774082243,0.0161318310644539,"protein_coding","13","NEK5"
"ENSG00000180672",-1.96364691443431,5.35063632966983,12.758585911302,0.000354378707018794,0.0162563620618346,"pseudogene","2",""
"ENSG00000101311",-1.22914002264995,5.95454782360992,12.7500341670104,0.000356002659962839,0.0163028456529809,"protein_coding","20","FERMT1"
"ENSG00000123700",-3.29106689443686,4.9491874885287,12.7039804952768,0.00036487805991063,0.0166806754169418,"protein_coding","17","KCNJ2"
"ENSG00000113657",-1.1982354789281,5.89482352143918,12.6841580665802,0.000368766598990162,0.0168015650423755,"protein_coding","5","DPYSL3"
"ENSG00000242242",-3.46957596733109,4.57803809584308,12.6840846722889,0.000368781074044199,0.0168015650423755,"antisense","3","PVRL3-AS1"
"ENSG00000111716",-0.865097021341523,6.46020022574119,12.6708143481169,0.000371407731300732,0.01686765319858,"protein_coding","12","LDHB"
"ENSG00000182179",-1.04470300108472,6.01798560897897,12.6703738393623,0.000371495246114505,0.01686765319858,"protein_coding","3","UBA7"
"ENSG00000089356",0.777017178456354,6.26344189602498,12.6294678677993,0.000379713250538331,0.0172115184429072,"protein_coding","19","FXYD3"
"ENSG00000030304",-3.74052105945591,4.67792449063235,12.6254959454962,0.000380520912557977,0.0172188937685981,"protein_coding","9","MUSK"
"ENSG00000174502",-3.73297414631972,4.67674375968267,12.5763338277177,0.000390662328244635,0.0176180791207352,"protein_coding","1","SLC26A9"
"ENSG00000240882",-3.24267867311002,4.50560411981544,12.5773717878457,0.000390445420096623,0.0176180791207352,"pseudogene","3",""
"ENSG00000170419",3.03638167527711,4.54862218520369,12.5628798646328,0.000393484899853184,0.0177154466379094,"protein_coding","7","VSTM2A"
"ENSG00000222009",-1.3054602048076,5.60648406631537,12.5519755101126,0.000395787664448754,0.0177891230058129,"protein_coding","1","BTBD19"
"ENSG00000074047",-3.04938071708874,5.29849929204145,12.5369123603337,0.000398991055608606,0.0179029633657791,"protein_coding","2","GLI2"
"ENSG00000163141",0.942064282251725,5.80157743356003,12.5270598042637,0.000401100476996728,0.0179674170047964,"protein_coding","1","BNIPL"
"ENSG00000182348",3.20245140316296,4.23695332934152,12.5149312593182,0.000403712641288014,0.0180541375160928,"protein_coding","7","ZNF804B"
"ENSG00000255571",1.36817182200365,5.51483421960317,12.5049129825119,0.000405883248552673,0.0181208544646476,"processed_transcript","15",""
"ENSG00000180422",1.66233847467447,4.97421914396998,12.4882696753406,0.000409515325662359,0.0182524877538125,"lincRNA","16","LINC00304"
"ENSG00000196139",-1.18225343170376,5.88882769920202,12.4750519164159,0.000412423191949312,0.0183514572977712,"protein_coding","10","AKR1C3"
"ENSG00000082074",-3.20819116354398,5.27052268423266,12.4703208701407,0.000413469062518907,0.0183673827473041,"protein_coding","5","FYB"
"ENSG00000250548",-2.28264543954302,4.90991272551994,12.4658108069509,0.000414468572558661,0.018381199252776,"lincRNA","14",""
"ENSG00000144476",0.924333473001684,5.83480616916277,12.4145694677912,0.000425997212637531,0.0188611502205586,"protein_coding","2","CXCR7"
"ENSG00000007306",2.70917918392421,4.80063254788416,12.3952563669338,0.000430425895610644,0.0189841850680307,"protein_coding","19","CEACAM7"
